ID,label,label0,label1,label2,label3,label4
16313,2,1,1,1,1,1
16314,9,0,0,0,0,0
16315,8,4,4,4,4,4
16316,3,1,3,3,3,3
16317,3,9,9,9,9,9
16318,4,3,3,3,3,3
16319,5,3,3,3,3,3
16320,2,0,0,0,0,0
16321,7,2,2,2,2,2
16322,5,1,1,1,1,1
16323,2,9,9,9,9,9
16324,8,3,3,3,3,3
16325,1,0,0,0,0,0
16326,8,3,3,3,3,3
16327,4,3,3,3,3,3
16328,3,3,3,3,3,3
16329,1,3,4,4,4,4
16330,4,1,1,1,1,1
16331,0,0,0,0,0,0
16332,4,0,0,0,0,0
16333,3,2,2,2,2,4
16334,3,3,3,3,3,3
16335,3,3,3,3,3,3
16336,0,0,0,6,0,0
16337,9,9,9,9,9,9
16338,5,2,2,2,2,6
16339,5,9,9,9,9,9
16340,1,4,3,4,3,3
16341,6,8,8,8,8,8
16342,8,9,9,9,9,9
16343,5,3,4,4,4,4
16344,5,8,8,8,8,8
16345,8,2,2,2,2,2
16346,4,8,8,8,8,8
16347,9,0,0,0,0,6
16348,9,3,3,3,3,3
16349,1,9,9,9,9,9
16350,0,6,6,0,6,6
16351,8,1,1,1,1,1
16352,9,2,2,2,2,2
16353,5,0,0,0,0,0
16354,4,6,2,2,2,6
16355,6,1,1,1,1,1
16356,5,9,9,9,9,9
16357,7,0,0,6,0,0
16358,9,0,0,3,0,0
16359,7,9,9,7,9,9
16360,0,9,9,9,9,9
16361,5,9,9,9,9,9
16362,0,0,0,0,0,0
16363,1,4,4,4,4,4
16364,7,4,2,2,2,2
16365,2,7,7,7,7,7
16366,9,0,0,0,0,0
16367,2,1,1,1,1,1
16368,1,0,0,0,6,0
16369,7,5,5,5,5,5
16370,6,8,8,8,8,8
16371,6,9,9,9,9,9
16372,6,9,9,9,9,9
16373,6,6,6,6,6,6
16374,0,4,4,4,4,4
16375,5,5,5,5,5,5
16376,9,3,3,3,3,3
16377,3,4,4,4,4,4
16378,5,6,6,6,6,6
16379,0,1,1,1,1,1
16380,7,3,3,4,3,3
16381,7,4,4,4,4,4
16382,1,9,9,9,9,9
16383,4,3,3,3,3,3
16384,1,5,5,5,5,5
16385,6,7,7,7,7,7
16386,1,2,2,2,2,2
16387,2,8,8,8,8,8
16388,4,0,0,0,0,0
16389,5,0,0,0,0,0
16390,0,3,3,3,3,3
16391,2,2,2,2,2,2
16392,1,9,9,9,9,9
16393,1,7,7,7,7,7
16394,9,0,0,6,6,6
16395,0,8,8,8,8,8
16396,8,1,1,1,1,1
16397,9,4,4,4,4,4
16398,7,7,7,7,7,7
16399,8,3,3,3,3,3
16400,9,0,0,0,0,0
16401,6,1,1,1,1,1
16402,4,6,6,6,6,6
16403,1,9,9,9,9,9
16404,0,8,8,8,8,8
16405,0,4,4,4,4,4
16406,0,3,3,3,3,3
16407,0,5,5,5,5,5
16408,7,2,2,2,2,4
16409,8,5,5,5,5,5
16410,2,9,9,9,9,9
16411,4,8,8,8,8,8
16412,1,7,5,7,7,5
16413,3,5,5,5,5,5
16414,8,5,5,5,5,5
16415,8,9,9,9,9,9
16416,9,8,8,8,8,8
16417,9,9,9,9,9,9
16418,0,4,4,4,4,4
16419,5,6,2,6,6,6
16420,7,0,0,0,0,0
16421,9,3,3,3,3,3
16422,3,0,0,0,0,0
16423,7,0,0,0,0,0
16424,9,1,1,1,1,1
16425,4,7,7,7,7,7
16426,6,9,9,9,9,9
16427,2,8,8,8,8,8
16428,3,7,7,7,7,7
16429,1,8,8,8,8,8
16430,7,1,1,1,1,1
16431,6,8,8,8,8,8
16432,9,1,6,1,1,1
16433,3,0,0,0,0,0
16434,5,0,0,3,0,0
16435,1,1,1,1,1,1
16436,6,3,3,3,3,3
16437,1,3,3,3,3,3
16438,9,3,3,3,3,3
16439,0,6,6,6,6,6
16440,3,2,2,2,2,2
16441,9,4,4,4,4,4
16442,9,9,9,9,9,9
16443,5,2,2,2,2,2
16444,2,1,1,1,1,1
16445,4,3,3,3,3,3
16446,9,2,2,2,2,2
16447,6,4,4,6,4,6
16448,5,8,8,8,8,8
16449,4,5,5,5,5,5
16450,3,8,8,8,8,8
16451,6,2,2,2,2,2
16452,4,9,9,9,9,9
16453,8,8,8,4,8,8
16454,0,6,6,6,6,6
16455,3,6,6,6,6,6
16456,0,1,1,1,1,1
16457,0,0,0,0,0,0
16458,1,6,6,6,6,6
16459,3,0,6,6,6,0
16460,9,2,2,2,2,2
16461,1,8,8,8,8,8
16462,4,2,2,2,2,3
16463,3,6,6,6,6,6
16464,8,3,3,3,3,3
16465,3,6,0,6,6,6
16466,4,2,2,2,2,2
16467,6,4,4,4,4,4
16468,8,3,3,3,3,3
16469,1,9,9,7,9,7
16470,2,9,9,9,9,9
16471,7,4,4,4,4,4
16472,7,9,9,9,9,9
16473,6,2,2,6,2,4
16474,4,6,6,6,6,6
16475,7,2,8,8,6,2
16476,7,7,7,7,7,7
16477,4,7,7,7,7,7
16478,0,7,7,7,7,7
16479,9,9,9,9,7,7
16480,6,4,4,4,4,4
16481,2,9,9,9,9,9
16482,6,2,2,2,2,2
16483,3,8,8,8,8,8
16484,9,3,3,3,3,3
16485,7,6,6,6,6,6
16486,8,3,4,4,4,4
16487,4,2,2,2,2,2
16488,7,6,6,6,6,6
16489,6,4,4,4,4,4
16490,5,6,6,6,6,6
16491,8,7,7,7,7,7
16492,6,4,4,4,4,4
16493,1,1,1,1,1,1
16494,1,6,6,6,6,6
16495,1,8,8,8,8,8
16496,3,4,4,4,4,4
16497,2,4,4,4,4,4
16498,0,6,6,6,6,6
16499,6,4,4,4,4,4
16500,7,6,0,0,0,0
16501,4,8,8,8,8,8
16502,7,7,7,7,7,7
16503,7,9,9,9,9,9
16504,1,4,4,6,4,4
16505,0,9,9,9,9,9
16506,8,3,3,3,3,3
16507,7,3,3,3,3,3
16508,5,4,4,4,4,4
16509,3,0,0,0,0,0
16510,8,1,1,1,1,1
16511,4,1,1,1,1,1
16512,3,0,0,0,0,0
16513,8,4,4,4,4,4
16514,0,6,6,6,6,6
16515,5,4,4,4,4,4
16516,7,2,2,2,2,2
16517,1,4,4,4,4,4
16518,1,6,6,6,6,6
16519,2,6,6,6,6,6
16520,5,1,1,1,1,1
16521,1,6,2,2,6,6
16522,2,6,6,6,6,6
16523,5,3,3,3,3,3
16524,6,5,5,5,5,5
16525,7,0,0,0,0,0
16526,3,9,7,5,9,7
16527,5,2,2,2,2,2
16528,1,1,1,1,1,1
16529,5,3,3,3,3,3
16530,8,2,2,2,2,2
16531,9,0,0,0,0,0
16532,0,5,5,5,5,5
16533,0,8,8,8,8,8
16534,2,1,1,1,1,1
16535,6,5,5,5,5,5
16536,6,6,2,2,2,2
16537,6,8,8,8,8,8
16538,9,5,5,5,5,5
16539,7,0,0,0,0,0
16540,5,7,7,7,7,7
16541,3,4,6,6,6,6
16542,9,8,8,8,8,8
16543,1,9,9,9,9,9
16544,3,2,2,2,2,2
16545,0,6,4,2,4,6
16546,1,3,3,3,3,3
16547,3,5,5,5,5,5
16548,1,9,9,9,9,9
16549,2,8,8,8,8,8
16550,8,3,3,3,3,3
16551,3,9,9,9,9,9
16552,9,1,1,1,1,1
16553,3,1,1,1,1,1
16554,3,9,9,9,9,9
16555,6,3,6,3,3,6
16556,1,2,2,2,2,2
16557,7,5,5,5,5,5
16558,3,3,3,3,3,3
16559,0,4,4,4,4,4
16560,5,6,6,6,6,6
16561,1,2,2,2,2,2
16562,1,3,3,3,3,3
16563,0,4,4,4,6,4
16564,1,9,9,9,9,9
16565,8,4,4,4,4,4
16566,9,9,9,9,9,9
16567,1,1,1,1,1,1
16568,7,1,1,1,1,1
16569,4,3,3,3,3,3
16570,8,4,4,4,4,4
16571,1,3,3,2,2,4
16572,9,9,9,9,9,9
16573,7,3,4,4,4,4
16574,9,1,1,1,1,1
16575,9,5,5,5,5,5
16576,0,3,3,3,3,3
16577,3,7,7,7,7,7
16578,4,7,7,7,7,7
16579,4,7,7,7,7,7
16580,2,9,9,9,9,9
16581,0,3,3,3,3,3
16582,6,8,8,8,8,8
16583,0,7,7,7,7,7
16584,1,9,9,9,9,9
16585,8,8,8,8,8,8
16586,9,2,6,2,6,2
16587,8,1,1,1,1,1
16588,7,8,8,8,8,8
16589,2,1,1,1,1,1
16590,5,8,8,8,8,8
16591,2,6,6,6,6,6
16592,0,9,9,9,9,9
16593,7,3,3,3,3,3
16594,9,0,0,0,0,0
16595,4,5,5,5,5,5
16596,3,9,9,9,9,9
16597,5,3,3,3,3,3
16598,5,8,8,8,8,8
16599,4,3,3,3,3,3
16600,4,4,4,4,4,4
16601,5,4,4,6,6,6
16602,2,9,9,9,9,9
16603,9,9,9,9,9,9
16604,8,2,0,2,2,2
16605,0,6,6,6,6,6
16606,4,9,9,9,9,9
16607,7,4,4,4,4,4
16608,6,1,1,1,1,1
16609,2,5,5,5,5,5
16610,2,2,2,2,2,2
16611,0,6,6,6,6,6
16612,7,9,9,9,9,9
16613,9,3,3,3,3,3
16614,4,7,7,7,7,7
16615,6,1,1,1,1,1
16616,3,9,9,9,9,7
16617,7,8,8,8,8,8
16618,4,2,2,2,2,2
16619,1,9,9,9,9,9
16620,6,3,3,3,3,3
16621,4,0,0,0,0,0
16622,3,0,0,0,0,0
16623,1,8,8,8,8,8
16624,9,5,5,5,5,5
16625,4,7,7,7,7,7
16626,6,9,9,9,9,9
16627,9,7,7,7,7,7
16628,9,5,5,5,5,5
16629,8,4,4,4,4,4
16630,1,0,0,6,0,0
16631,5,4,4,4,4,4
16632,7,0,0,0,0,0
16633,3,8,8,8,8,8
16634,5,5,5,5,5,5
16635,9,8,8,8,8,8
16636,9,2,2,2,2,2
16637,2,8,8,8,8,8
16638,1,7,7,7,7,7
16639,1,2,2,4,2,4
16640,7,0,0,0,0,0
16641,8,1,1,1,1,1
16642,3,2,2,2,2,2
16643,9,7,7,7,7,7
16644,5,0,0,0,0,0
16645,8,4,4,4,4,4
16646,1,5,5,5,5,5
16647,5,5,5,5,5,5
16648,2,3,3,3,3,3
16649,4,0,0,0,0,0
16650,7,0,0,0,0,0
16651,9,2,2,2,2,2
16652,9,1,1,1,1,1
16653,6,4,4,6,4,4
16654,6,7,7,7,7,7
16655,3,6,6,6,6,6
16656,4,7,7,7,7,7
16657,6,4,4,4,4,4
16658,9,6,0,6,0,0
16659,3,6,6,6,6,6
16660,4,7,7,7,7,7
16661,2,6,4,6,6,4
16662,1,9,7,9,7,7
16663,6,8,8,8,8,8
16664,9,6,6,6,6,6
16665,5,2,2,2,2,2
16666,7,4,4,4,4,4
16667,5,0,0,0,0,0
16668,8,5,5,5,5,5
16669,2,3,3,3,3,3
16670,8,8,8,8,8,8
16671,4,3,3,3,3,3
16672,2,6,6,6,6,0
16673,9,6,6,6,6,6
16674,9,0,0,0,0,0
16675,3,7,7,7,7,7
16676,3,9,9,9,9,9
16677,8,6,6,0,6,0
16678,9,8,8,8,8,8
16679,1,0,0,0,0,0
16680,0,6,6,6,6,6
16681,2,4,4,4,4,4
16682,9,5,5,5,5,5
16683,9,2,2,2,2,2
16684,5,9,9,9,9,9
16685,2,9,7,7,7,7
16686,8,5,5,5,5,5
16687,5,0,0,0,0,0
16688,3,0,0,0,3,0
16689,6,8,8,8,8,8
16690,5,1,1,1,1,1
16691,6,1,1,1,1,1
16692,1,3,3,3,3,3
16693,0,3,3,3,3,3
16694,6,7,7,7,7,7
16695,0,8,8,8,8,8
16696,6,7,7,7,7,7
16697,6,7,7,7,7,7
16698,5,2,2,2,2,2
16699,2,4,4,4,4,4
16700,0,7,7,7,7,7
16701,7,8,8,8,8,8
16702,0,9,9,9,9,9
16703,6,2,2,2,2,2
16704,1,9,9,9,9,9
16705,6,9,9,9,9,9
16706,6,4,4,4,4,4
16707,3,9,9,9,9,9
16708,2,3,3,3,3,3
16709,1,0,0,0,0,0
16710,3,1,1,1,1,1
16711,1,0,0,0,6,0
16712,5,0,0,0,0,0
16713,2,3,3,3,3,3
16714,8,7,7,7,7,7
16715,5,5,5,5,5,5
16716,6,9,9,9,9,9
16717,0,3,3,3,3,3
16718,1,5,5,5,5,5
16719,8,3,3,3,3,3
16720,6,4,3,4,4,6
16721,9,6,0,0,0,0
16722,9,2,2,2,2,2
16723,5,4,4,4,4,4
16724,6,8,8,8,8,8
16725,8,8,8,8,8,8
16726,3,0,0,0,0,0
16727,7,0,0,0,0,0
16728,1,6,6,6,6,6
16729,1,2,2,2,2,2
16730,3,4,4,4,4,4
16731,9,2,2,2,2,4
16732,9,6,6,6,6,6
16733,7,9,9,9,9,9
16734,3,4,4,6,4,4
16735,3,7,7,7,7,7
16736,8,5,5,5,5,5
16737,7,1,1,1,1,1
16738,5,3,3,3,3,3
16739,9,5,5,5,5,5
16740,1,4,4,4,2,4
16741,8,7,7,7,7,7
16742,3,7,7,7,7,7
16743,1,1,1,1,1,1
16744,2,1,1,1,1,1
16745,4,6,6,6,6,6
16746,0,6,6,6,6,6
16747,6,1,1,1,1,1
16748,7,7,7,7,7,7
16749,6,9,9,9,9,9
16750,9,3,3,3,3,3
16751,8,1,1,1,1,1
16752,7,9,9,9,9,9
16753,6,7,7,7,7,7
16754,6,1,1,1,1,1
16755,6,0,0,0,0,0
16756,6,9,9,9,9,9
16757,2,6,6,6,6,6
16758,2,6,6,6,6,6
16759,4,9,9,9,9,9
16760,1,2,2,4,4,4
16761,7,7,7,7,7,7
16762,1,7,7,7,7,7
16763,0,8,8,8,8,8
16764,8,7,7,7,7,7
16765,1,0,0,0,0,0
16766,5,8,8,8,8,8
16767,0,1,1,1,1,1
16768,5,7,7,7,7,7
16769,6,7,7,7,7,7
16770,4,7,7,7,7,7
16771,0,6,6,3,6,3
16772,7,8,8,8,8,8
16773,9,1,1,1,1,1
16774,7,5,5,5,5,5
16775,9,9,9,9,9,9
16776,8,5,5,5,5,5
16777,9,9,9,9,9,9
16778,9,1,1,1,1,1
16779,9,4,4,4,4,4
16780,6,1,1,1,1,1
16781,7,3,3,3,3,3
16782,9,7,7,7,7,7
16783,7,8,8,8,8,8
16784,9,4,4,4,4,4
16785,4,7,7,7,7,7
16786,4,8,8,8,8,8
16787,3,0,0,0,0,0
16788,2,8,8,8,8,8
16789,0,3,3,3,3,3
16790,7,7,7,7,7,7
16791,7,6,6,6,6,6
16792,1,6,4,6,6,4
16793,6,2,2,2,2,2
16794,9,6,6,6,6,6
16795,8,7,7,7,7,7
16796,7,0,0,0,0,0
16797,5,5,5,5,5,5
16798,7,0,0,0,0,0
16799,6,8,8,8,8,8
16800,4,3,3,3,3,3
16801,1,7,7,7,7,7
16802,5,4,4,4,4,4
16803,7,1,1,1,1,1
16804,6,8,8,8,8,8
16805,9,0,0,0,0,0
16806,2,9,9,9,9,9
16807,4,8,8,8,8,8
16808,0,0,0,3,0,0
16809,1,8,8,8,8,8
16810,8,0,0,0,0,0
16811,6,1,1,1,1,1
16812,0,5,5,5,5,5
16813,1,0,0,6,0,6
16814,9,2,2,2,2,2
16815,7,8,8,8,8,8
16816,1,0,0,0,0,0
16817,7,8,8,8,8,8
16818,8,4,4,4,4,4
16819,1,7,7,7,7,7
16820,5,3,3,3,3,3
16821,1,2,2,8,2,2
16822,3,5,5,5,5,5
16823,8,9,9,9,9,9
16824,4,2,2,2,2,2
16825,9,4,4,4,4,4
16826,0,6,6,6,6,6
16827,7,1,1,1,1,1
16828,1,9,9,9,9,9
16829,1,7,7,7,7,7
16830,9,3,3,3,3,3
16831,7,0,0,6,6,0
16832,1,9,9,9,9,9
16833,1,5,5,5,5,5
16834,3,6,6,6,6,6
16835,0,8,8,8,8,8
16836,1,4,4,4,4,4
16837,3,7,7,7,7,7
16838,4,8,8,8,6,8
16839,2,9,9,9,9,9
16840,8,8,8,8,8,8
16841,5,1,1,1,1,1
16842,9,9,9,9,9,9
16843,2,3,3,3,3,3
16844,7,7,7,7,7,7
16845,4,0,6,6,6,6
16846,3,6,6,6,6,6
16847,9,3,3,3,3,3
16848,6,2,2,2,2,2
16849,8,5,5,5,5,5
16850,1,6,0,6,6,0
16851,9,4,4,4,4,4
16852,5,2,2,2,2,2
16853,2,4,4,4,4,4
16854,9,3,3,3,3,3
16855,6,9,9,9,9,9
16856,8,7,7,7,7,7
16857,0,7,7,7,7,7
16858,8,9,9,9,9,9
16859,6,9,9,9,9,9
16860,5,4,4,4,4,4
16861,0,2,2,2,2,2
16862,7,1,1,1,1,1
16863,7,7,7,7,7,7
16864,5,5,5,5,5,5
16865,5,2,6,2,6,6
16866,4,8,8,8,8,8
16867,8,5,5,5,5,5
16868,6,4,4,4,4,4
16869,8,9,9,9,9,9
16870,6,4,3,4,3,3
16871,4,9,9,9,9,9
16872,6,3,3,3,3,3
16873,2,3,3,3,3,3
16874,2,7,7,7,7,7
16875,3,3,3,3,3,3
16876,8,6,6,6,6,6
16877,0,3,3,3,3,3
16878,8,4,4,4,4,4
16879,5,8,8,8,8,8
16880,9,8,8,8,8,8
16881,4,5,5,5,5,5
16882,8,2,2,2,2,2
16883,4,4,4,4,4,4
16884,4,3,3,3,3,3
16885,3,7,7,7,7,7
16886,4,6,6,6,6,6
16887,8,7,7,7,7,7
16888,5,1,1,1,1,1
16889,8,1,1,1,1,1
16890,6,9,9,9,9,9
16891,3,7,5,5,5,5
16892,6,0,0,0,0,0
16893,9,0,0,0,0,0
16894,3,4,4,6,4,4
16895,5,9,9,9,9,9
16896,5,0,0,0,0,0
16897,3,2,2,2,2,2
16898,3,6,6,6,6,6
16899,7,8,8,8,8,8
16900,7,6,6,2,6,6
16901,5,1,1,1,1,1
16902,5,1,1,1,1,1
16903,1,4,4,4,4,4
16904,5,0,0,0,0,0
16905,5,5,5,5,5,5
16906,8,6,4,6,2,6
16907,0,0,0,0,0,0
16908,8,7,7,7,7,7
16909,3,7,7,7,7,7
16910,2,4,2,6,4,4
16911,0,5,5,5,5,5
16912,5,0,0,0,0,0
16913,8,4,4,4,4,4
16914,9,1,1,1,1,1
16915,8,8,8,8,8,8
16916,8,5,5,5,5,5
16917,7,9,9,9,9,9
16918,6,6,6,0,6,6
16919,3,5,5,5,5,5
16920,4,3,3,3,3,3
16921,6,0,0,0,0,0
16922,5,0,0,0,0,0
16923,5,2,2,2,2,2
16924,0,4,4,4,6,4
16925,2,5,5,5,5,5
16926,5,4,4,4,4,4
16927,6,4,4,4,4,4
16928,4,4,4,4,4,4
16929,7,2,2,2,2,2
16930,6,1,1,1,1,1
16931,5,5,5,5,5,9
16932,1,7,7,7,7,7
16933,1,4,4,4,4,4
16934,5,6,6,6,6,6
16935,2,7,7,7,7,7
16936,6,9,9,9,9,9
16937,9,6,0,6,0,6
16938,5,5,5,5,5,5
16939,4,1,1,1,1,1
16940,4,0,0,0,0,0
16941,4,9,9,9,9,9
16942,0,9,9,9,9,9
16943,1,7,7,7,7,7
16944,9,7,7,7,7,7
16945,1,7,7,7,7,7
16946,3,4,4,4,4,4
16947,8,2,2,2,2,2
16948,7,4,4,4,4,4
16949,0,6,6,6,6,6
16950,6,3,3,3,3,3
16951,9,9,9,9,9,9
16952,9,1,1,1,1,1
16953,0,8,8,8,8,8
16954,5,3,3,3,3,3
16955,0,7,7,7,7,7
16956,1,9,9,9,9,9
16957,6,2,2,2,6,2
16958,8,8,8,8,8,8
16959,6,6,6,6,6,6
16960,1,9,9,9,9,9
16961,2,1,1,1,1,1
16962,6,6,2,6,6,6
16963,0,9,9,9,9,9
16964,9,5,5,5,5,5
16965,5,0,0,0,0,0
16966,2,0,0,0,0,0
16967,1,6,2,2,6,3
16968,1,5,5,5,5,5
16969,0,7,7,7,7,7
16970,5,9,9,9,9,9
16971,3,2,2,2,2,2
16972,7,3,3,3,3,3
16973,3,7,7,7,7,7
16974,8,8,8,8,8,8
16975,8,3,3,4,3,3
16976,0,4,4,6,4,4
16977,5,2,8,6,8,0
16978,6,6,6,6,6,6
16979,2,0,0,0,0,0
16980,8,8,8,8,8,8
16981,7,1,1,1,1,1
16982,2,8,8,8,8,8
16983,4,4,4,4,4,4
16984,2,4,2,2,2,2
16985,8,9,9,9,9,9
16986,6,1,1,1,1,1
16987,7,9,9,9,9,9
16988,9,3,0,6,3,3
16989,3,1,1,1,1,1
16990,0,5,5,5,5,5
16991,2,8,8,8,8,8
16992,0,8,8,8,8,8
16993,3,6,6,6,6,6
16994,7,9,9,9,9,9
16995,8,4,4,4,4,4
16996,7,9,9,9,9,9
16997,5,6,6,6,6,6
16998,2,6,6,6,6,6
16999,6,9,9,9,9,9
17000,6,9,9,9,9,9
17001,0,0,0,0,0,0
17002,6,1,1,1,1,1
17003,5,9,9,9,9,9
17004,7,4,4,4,4,4
17005,4,4,4,4,4,4
17006,5,7,7,7,7,7
17007,8,7,7,7,7,7
17008,8,5,5,5,5,5
17009,5,5,5,5,5,5
17010,0,0,0,0,0,0
17011,8,8,8,8,8,8
17012,0,5,5,5,5,5
17013,1,1,1,1,1,1
17014,4,1,1,1,1,1
17015,0,4,2,4,4,4
17016,4,8,8,8,8,8
17017,2,6,6,6,6,6
17018,1,6,6,6,6,6
17019,3,2,2,2,2,2
17020,8,6,6,6,6,6
17021,3,9,9,9,9,9
17022,7,9,9,9,9,9
17023,2,3,3,3,3,3
17024,2,1,1,1,1,1
17025,7,4,4,4,4,4
17026,9,1,1,1,1,1
17027,6,3,3,3,3,3
17028,8,2,2,2,2,2
17029,9,3,3,3,3,3
17030,7,5,5,5,5,5
17031,5,7,7,7,7,7
17032,8,1,1,1,1,1
17033,4,5,5,5,5,5
17034,0,6,6,3,6,6
17035,2,1,1,1,1,1
17036,5,8,8,2,8,2
17037,8,9,9,9,9,9
17038,7,0,0,0,0,0
17039,7,4,4,4,4,4
17040,2,1,1,1,1,1
17041,1,1,1,1,1,1
17042,6,9,9,9,9,9
17043,9,9,9,9,9,9
17044,7,5,5,5,5,5
17045,8,9,9,9,9,9
17046,7,6,6,6,6,6
17047,2,9,9,9,9,9
17048,4,8,8,8,8,8
17049,4,9,9,9,9,9
17050,2,2,2,2,2,0
17051,7,8,8,8,8,8
17052,8,5,5,5,5,5
17053,9,2,2,2,2,2
17054,1,6,6,6,6,6
17055,2,6,6,6,6,6
17056,8,3,3,3,3,3
17057,8,0,0,0,0,0
17058,3,1,1,1,1,1
17059,3,2,2,2,4,2
17060,1,0,0,0,0,0
17061,6,2,2,6,2,2
17062,6,3,3,3,3,3
17063,0,7,7,7,7,7
17064,0,7,7,7,7,7
17065,4,4,4,4,4,4
17066,1,6,6,6,6,6
17067,9,3,4,3,3,4
17068,8,5,5,5,5,5
17069,5,7,7,7,7,7
17070,3,3,3,3,3,3
17071,5,2,2,2,2,2
17072,8,5,5,5,5,5
17073,9,3,3,3,3,3
17074,8,5,5,5,5,5
17075,3,4,4,4,4,4
17076,1,3,3,3,3,3
17077,5,7,7,7,7,7
17078,7,9,9,9,9,9
17079,0,6,6,6,6,6
17080,7,5,5,5,5,5
17081,2,5,5,5,5,5
17082,6,2,2,2,2,2
17083,8,3,4,4,4,4
17084,2,3,3,3,3,3
17085,5,1,1,1,1,1
17086,4,0,0,0,6,6
17087,4,5,5,5,5,5
17088,5,4,4,2,4,2
17089,8,1,1,1,1,1
17090,2,6,4,6,4,6
17091,4,5,5,5,5,5
17092,9,7,7,7,7,7
17093,3,4,4,6,4,6
17094,1,8,8,8,8,8
17095,9,9,9,9,9,9
17096,6,4,4,2,4,4
17097,5,3,3,3,3,3
17098,3,0,0,0,0,0
17099,2,6,0,6,6,6
17100,5,8,8,8,8,8
17101,4,0,0,0,0,0
17102,5,6,6,6,6,6
17103,2,6,6,6,6,6
17104,0,6,6,6,6,6
17105,1,7,7,7,7,7
17106,3,4,4,4,4,4
17107,8,0,0,0,0,0
17108,8,3,3,3,3,3
17109,7,2,4,4,4,4
17110,8,6,6,6,6,6
17111,7,5,5,5,5,5
17112,6,9,9,9,9,5
17113,6,5,5,5,5,5
17114,1,6,6,6,6,6
17115,0,1,1,1,1,1
17116,2,5,5,5,5,5
17117,0,1,1,1,1,1
17118,7,1,1,1,1,1
17119,7,1,1,1,1,1
17120,1,3,3,3,3,3
17121,1,0,0,0,6,0
17122,3,5,5,5,5,5
17123,6,3,3,3,3,3
17124,0,8,8,8,8,8
17125,7,3,3,3,3,3
17126,9,4,4,4,4,4
17127,5,2,2,2,2,2
17128,5,4,4,4,4,4
17129,9,1,1,1,1,1
17130,3,2,2,2,2,2
17131,3,3,0,3,3,0
17132,3,5,5,5,5,5
17133,8,4,4,4,4,4
17134,1,0,0,6,0,6
17135,9,1,1,1,1,1
17136,9,2,2,2,2,2
17137,3,8,8,8,8,8
17138,4,9,9,9,9,9
17139,8,0,0,0,0,0
17140,3,3,3,3,3,3
17141,6,0,0,0,0,6
17142,7,1,1,1,1,1
17143,2,8,8,8,8,8
17144,2,8,8,8,8,8
17145,8,3,3,3,3,3
17146,8,0,0,0,0,0
17147,8,1,1,1,1,1
17148,1,9,9,9,9,9
17149,3,8,8,8,6,8
17150,5,2,2,2,2,2
17151,1,8,8,8,8,8
17152,6,7,7,7,7,7
17153,0,4,4,4,4,4
17154,4,4,4,4,4,4
17155,7,5,5,5,5,5
17156,3,0,0,0,0,0
17157,9,1,0,3,6,3
17158,7,6,0,6,6,6
17159,7,7,7,7,7,7
17160,1,6,2,0,2,3
17161,8,2,2,2,2,2
17162,8,7,7,7,7,7
17163,6,8,8,8,8,8
17164,5,9,9,9,9,9
17165,5,2,2,2,2,2
17166,7,0,0,0,0,0
17167,5,7,7,7,7,7
17168,4,7,7,7,7,7
17169,1,1,1,1,1,1
17170,5,0,0,0,0,0
17171,4,5,5,5,5,5
17172,0,1,1,1,1,1
17173,3,3,3,3,3,3
17174,5,5,5,5,5,5
17175,9,5,5,5,5,5
17176,8,7,7,7,7,7
17177,0,3,3,3,3,3
17178,5,7,7,7,7,7
17179,1,0,0,0,0,0
17180,3,2,2,2,2,2
17181,6,5,5,5,5,5
17182,2,4,4,6,2,4
17183,8,7,7,7,7,7
17184,9,0,0,6,6,0
17185,0,1,1,1,1,1
17186,3,5,5,5,5,5
17187,2,3,3,3,3,3
17188,9,8,8,8,8,8
17189,4,5,5,5,5,5
17190,0,4,4,4,4,4
17191,2,7,7,7,7,7
17192,1,7,7,7,7,7
17193,7,8,8,8,8,8
17194,0,9,9,9,9,9
17195,1,9,9,9,9,9
17196,2,5,5,5,5,5
17197,1,2,2,2,2,2
17198,3,2,2,2,2,2
17199,1,5,5,5,5,5
17200,1,8,8,8,8,8
17201,3,2,2,2,2,2
17202,9,7,7,7,7,7
17203,4,0,0,6,0,0
17204,3,2,0,0,0,0
17205,9,0,0,0,0,0
17206,1,4,2,2,4,6
17207,9,9,9,9,9,9
17208,1,3,3,3,3,3
17209,5,3,3,3,3,3
17210,3,9,9,9,9,9
17211,9,0,0,0,0,0
17212,5,8,8,8,8,8
17213,1,0,6,0,0,6
17214,2,6,6,6,6,6
17215,3,7,7,7,7,7
17216,4,1,1,1,1,1
17217,3,5,5,5,5,5
17218,9,9,9,9,9,9
17219,6,8,8,8,8,8
17220,2,7,7,7,7,7
17221,4,8,8,8,8,8
17222,4,0,0,0,0,0
17223,8,7,7,7,7,7
17224,1,1,1,1,1,1
17225,7,4,4,4,4,4
17226,2,2,2,2,2,2
17227,5,9,9,9,9,9
17228,4,9,9,9,9,9
17229,7,8,8,8,8,8
17230,4,4,4,4,4,4
17231,0,0,0,0,0,0
17232,3,6,6,6,6,6
17233,7,6,2,2,2,2
17234,3,6,6,6,2,6
17235,1,0,0,0,0,0
17236,7,8,8,8,8,8
17237,0,6,4,4,4,4
17238,2,4,4,4,4,4
17239,5,0,0,0,0,0
17240,6,0,0,0,0,0
17241,6,1,1,1,1,1
17242,0,6,6,6,6,6
17243,7,3,3,3,3,3
17244,5,8,8,8,8,8
